Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2015","2015","t","53488.3","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2015","2015","1000 USD","20634","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2016","2016","t","2.45","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2016","2016","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2016","2016","t","50258.56","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2016","2016","1000 USD","22567","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2017","2017","t","0.08","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2017","2017","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2017","2017","t","45932.76","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2017","2017","1000 USD","16873","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2018","2018","t","0.21","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2018","2018","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2018","2018","t","65138.91","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2018","2018","1000 USD","21470","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2019","2019","t","1.38","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2019","2019","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2019","2019","t","116264.69","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2019","2019","1000 USD","33012","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2020","2020","t","13.94","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2020","2020","1000 USD","16","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2020","2020","t","102387.85","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2020","2020","1000 USD","23898","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2021","2021","t","16.2","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2021","2021","1000 USD","35","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2021","2021","t","55547.92","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2021","2021","1000 USD","12776","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2022","2022","t","25.58","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2022","2022","1000 USD","35","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2022","2022","t","129790.02","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2022","2022","1000 USD","27036","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01312","Bananas","2023","2023","t","4.32","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","01312","Bananas","2023","2023","1000 USD","40","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","01312","Bananas","2023","2023","t","140356.08","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","01312","Bananas","2023","2023","1000 USD","24448","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2015","2015","t","11246","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2015","2015","1000 USD","2996","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2015","2015","t","332","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2015","2015","1000 USD","66","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2016","2016","t","42813","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2016","2016","1000 USD","11750","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2016","2016","t","22","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2016","2016","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2017","2017","t","5680.8","I","Imputed value",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2017","2017","1000 USD","1534","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2017","2017","t","9.13","I","Imputed value",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2017","2017","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2018","2018","t","15422","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2018","2018","1000 USD","3878","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2019","2019","t","8479","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2019","2019","1000 USD","2386","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2019","2019","t","1","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2019","2019","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2020","2020","t","4645","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2020","2020","1000 USD","1338","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2020","2020","t","223","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2020","2020","1000 USD","34","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2021","2021","t","2940","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2021","2021","1000 USD","1014","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2021","2021","t","1692","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2021","2021","1000 USD","225","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2022","2022","t","3346","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2022","2022","1000 USD","847","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2022","2022","t","182","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2022","2022","1000 USD","16","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","0115","Barley","2023","2023","t","5650","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5622","Import value","0115","Barley","2023","2023","1000 USD","1697","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5910","Export quantity","0115","Barley","2023","2023","t","2","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5922","Export value","0115","Barley","2023","2023","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","586","Pakistan","5610","Import quantity","01701","Beans, dry","2015","2015","t","95339.38","A","Official figure",""
